doi,pmid,Field,has_blot,Include_Img,ExclReason_Img
10.3233/jpd-212688,34334421.0,neurosci,False,,
10.3233/jpd-202512,34334418.0,neurosci,True,1.0,99.0
10.1097/j.pain.0000000000002424,34321411.0,neurosci,False,,
10.1523/jneurosci.0863-21.2021,34312223.0,neurosci,False,,
10.1186/s13229-021-00458-2,34311771.0,neurosci,False,,
10.1186/s13195-021-00873-w,34311775.0,neurosci,False,,
10.1186/s12974-021-02214-y,34311763.0,neurosci,True,0.0,22.0
10.1186/s12974-021-02213-z,34311746.0,neurosci,True,1.0,99.0
10.1186/s10194-021-01287-7,34311696.0,neurosci,False,,
10.1007/s13311-021-01094-7,34312767.0,neurosci,False,,
10.1007/s13311-021-01092-9,34312765.0,neurosci,True,1.0,99.0
10.1007/s13311-021-01069-8,34312766.0,neurosci,True,1.0,99.0
10.1007/s12559-021-09904-y,,neurosci,False,,
10.1007/s13311-021-01091-w,34309789.0,neurosci,False,,
10.1007/s00401-021-02343-x,34309761.0,neurosci,False,,
10.1007/s00401-021-02349-5,34309760.0,neurosci,False,,
10.1177/13524585211030207,34304636.0,neurosci,False,,
10.1177/0271678x211033732,34304623.0,neurosci,False,,
10.1177/0271678x211034096,34304622.0,neurosci,False,,
10.1177/13524585211031801,34304609.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.028,34324919.0,neurosci,False,,
10.1002/glia.23985,34309082.0,neurosci,False,,
10.1016/j.bpsc.2021.07.006,34325047.0,neurosci,False,,
10.1016/j.biopsych.2021.07.018,34538422.0,neurosci,False,,
10.1002/glia.24065,34310727.0,neurosci,True,1.0,99.0
10.3389/fncel.2021.716747,34381337.0,neurosci,False,,
10.1111/ene.15037,34309986.0,neurosci,False,,
10.1038/s41386-021-01113-3,34312494.0,neurosci,False,,
10.3389/fncel.2021.705618,34381335.0,neurosci,False,,
10.1002/glia.24062,34310753.0,neurosci,False,,
10.3389/fncel.2021.703810,34381334.0,neurosci,False,,
10.3389/fnagi.2021.632891,34381349.0,neurosci,False,,
10.3389/fnagi.2021.695210,34381352.0,neurosci,False,,
10.1016/j.ynstr.2021.100372,34401408.0,neurosci,True,1.0,99.0
10.1016/j.neubiorev.2021.07.027,34324918.0,neurosci,False,,
10.1111/ene.15038,34309146.0,neurosci,False,,
10.1111/ene.15036,34310802.0,neurosci,False,,
10.1111/nan.12755,34309064.0,neurosci,False,,
10.3389/fnagi.2021.688478,34381351.0,neurosci,False,,
10.1111/ene.15035,34310820.0,neurosci,False,,
10.1016/j.neuron.2021.06.030,34314698.0,neurosci,False,,
10.3389/fnagi.2021.695232,34381353.0,neurosci,False,,
10.3389/fnagi.2021.695115,34504418.0,neurosci,False,,
10.1038/s41386-021-01100-8,34312496.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.025,34324920.0,neurosci,False,,
10.1111/ene.15039,34309155.0,neurosci,False,,
10.1038/s41531-021-00203-9,34312398.0,neurosci,False,,
10.1016/j.neunet.2021.07.023,34399376.0,neurosci,False,,
10.3389/fncel.2021.707789,34381336.0,neurosci,False,,
10.3389/fncel.2021.660773,34381333.0,neurosci,False,,
10.3389/fnmol.2021.682320,34381332.0,neurosci,True,1.0,99.0
10.1038/s41386-021-01115-1,34312495.0,neurosci,False,,
10.1038/s41380-021-01185-z,34305137.0,neurosci,False,,
10.1088/1741-2552/ac127f,34237711.0,neurosci,False,,
10.1111/ene.15015,34242461.0,neurosci,False,,
10.1088/1741-2552/ac1175,34229315.0,neurosci,False,,
10.1088/1741-2552/ac1178,34229314.0,neurosci,False,,
10.1111/ene.15012,34233064.0,neurosci,False,,
10.1088/1741-2552/ac1037,34192674.0,neurosci,False,,
10.1111/nan.12744,34173252.0,neurosci,True,1.0,99.0
10.1186/s12974-021-02203-1,34304733.0,neurosci,True,1.0,99.0
10.1007/s12975-021-00931-3,34304360.0,neurosci,False,,
10.1007/s00401-021-02344-w,34304282.0,neurosci,False,,
10.1016/j.bbi.2021.07.011,34320382.0,neurosci,False,,
10.1016/j.biopsych.2021.07.019,34598785.0,neurosci,False,,
10.1007/s00401-021-02347-7,34302498.0,neurosci,True,1.0,99.0
10.1093/brain/awab281,34302466.0,neurosci,False,,
10.1007/s12035-021-02479-7,34302281.0,neurosci,True,1.0,99.0
10.1016/j.neunet.2021.07.016,34343777.0,neurosci,False,,
10.1016/j.biopsych.2021.07.016,34607654.0,neurosci,False,,
10.1016/j.ynstr.2021.100370,34381852.0,neurosci,False,,
10.1016/j.neuroimage.2021.118424,34311067.0,neurosci,False,,
10.1016/j.pneurobio.2021.102124,34314775.0,neurosci,False,,
10.1016/j.neuroimage.2021.118429,34311068.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.023,34310976.0,neurosci,False,,
10.1016/j.neunet.2021.07.011,34391175.0,neurosci,False,,
10.1016/j.nbd.2021.105453,34314857.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.026,34314751.0,neurosci,False,,
10.1016/j.biopsych.2021.07.015,34593204.0,neurosci,False,,
10.1016/j.neuroimage.2021.118427,34311069.0,neurosci,False,,
10.1016/j.neuroimage.2021.118430,34314848.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.024,34310975.0,neurosci,False,,
10.1016/j.neuroimage.2021.118428,34311066.0,neurosci,False,,
10.3233/jpd-212735,34308913.0,neurosci,False,,
10.1523/jneurosci.0380-20.2021,34301831.0,neurosci,False,,
10.1523/jneurosci.3127-20.2021,34301830.0,neurosci,False,,
10.1523/jneurosci.2799-20.2021,34301829.0,neurosci,False,,
10.1212/nxi.0000000000001053,34301822.0,neurosci,False,,
10.1212/nxi.0000000000001043,34301821.0,neurosci,False,,
10.1093/sleep/zsab189,34297128.0,neurosci,False,,
10.1177/13524585211034450,34296624.0,neurosci,False,,
10.1186/s10194-021-01292-w,34301173.0,neurosci,False,,
10.1007/s12559-020-09792-8,,neurosci,False,,
10.1016/j.neuroimage.2021.118423,34303794.0,neurosci,False,,
10.1093/cercor/bhab270,34296751.0,neurosci,False,,
10.1186/s13024-021-00473-0,34301296.0,neurosci,False,,
10.1186/s10194-021-01296-6,34301180.0,neurosci,True,0.0,21.0
10.1016/j.nbd.2021.105450,34303799.0,neurosci,True,1.0,99.0
10.1007/s12035-021-02423-9,34297315.0,neurosci,False,,
10.1038/s41386-021-01097-0,34302059.0,neurosci,False,,
10.1111/bpa.13007,34297428.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.021,34310977.0,neurosci,False,,
10.1016/j.biopsych.2021.07.014,34548146.0,neurosci,True,1.0,99.0
10.3389/fnmol.2021.713031,34366786.0,neurosci,False,,
10.3389/fnmol.2021.722234,34366787.0,neurosci,False,,
10.1111/jnc.15467,34296424.0,neurosci,False,,
10.1111/bdi.13104,34296499.0,neurosci,False,,
10.3389/fnagi.2021.713726,34366832.0,neurosci,False,,
10.1038/s41386-021-01112-4,34302058.0,neurosci,False,,
10.1111/bdi.13114,34297457.0,neurosci,False,,
10.3389/fnagi.2021.711579,34366830.0,neurosci,False,,
10.1111/bpa.13008,34297434.0,neurosci,False,,
10.1016/j.neuroimage.2021.118400,34311382.0,neurosci,False,,
10.1111/nan.12754,34296770.0,neurosci,False,,
10.3389/fncel.2021.707813,34366791.0,neurosci,False,,
10.1111/nan.12751,34297860.0,neurosci,False,,
10.1016/j.bpsc.2021.07.005,34311121.0,neurosci,False,,
10.1111/nan.12752,34297438.0,neurosci,False,,
10.1016/j.neuroimage.2021.118425,34303795.0,neurosci,False,,
10.3389/fncel.2021.697560,34385908.0,neurosci,False,,
10.3389/fncel.2021.705660,34366790.0,neurosci,False,,
10.1111/bpa.13003,34297453.0,neurosci,False,,
10.3389/fncel.2021.728508,34366793.0,neurosci,False,,
10.1111/nan.12753,34297416.0,neurosci,False,,
10.3389/fnagi.2021.730527,34366833.0,neurosci,False,,
10.1093/brain/awab242,34297092.0,neurosci,False,,
10.1093/cercor/bhab241,34297809.0,neurosci,True,0.0,21.0
10.1088/1741-2552/ac1179,34229310.0,neurosci,False,,
10.1088/1741-2552/ac1177,34229308.0,neurosci,False,,
10.1111/bdi.13109,34214241.0,neurosci,False,,
10.1111/ene.14999,34176186.0,neurosci,False,,
10.1093/cercor/bhab234,34297798.0,neurosci,True,1.0,99.0
10.1093/cercor/bhab232,34297795.0,neurosci,False,,
10.1093/cercor/bhab231,34297804.0,neurosci,False,,
10.1093/cercor/bhab228,34297816.0,neurosci,False,,
10.1093/cercor/bhab184,34296740.0,neurosci,False,,
10.1093/cercor/bhab154,34297815.0,neurosci,False,,
10.1523/jneurosci.0357-21.2021,34301828.0,neurosci,False,,
10.1523/jneurosci.2814-20.2021,34301827.0,neurosci,False,,
10.1523/jneurosci.2440-20.2021,34301826.0,neurosci,False,,
10.1523/jneurosci.0213-21.2021,34301825.0,neurosci,False,,
10.1523/jneurosci.0415-21.2021,34301824.0,neurosci,False,,
10.1177/0271678x211033358,34293940.0,neurosci,False,,
10.1177/0271678x211032737,34293939.0,neurosci,True,1.0,99.0
10.1093/sleep/zsab187,34291803.0,neurosci,False,,
10.1016/j.bpsc.2021.07.004,34303848.0,neurosci,False,,
10.1016/j.bpsc.2021.07.003,34303847.0,neurosci,False,,
10.1212/nxi.0000000000001052,34301820.0,neurosci,False,,
10.1016/j.neuroimage.2021.118418,34303793.0,neurosci,False,,
10.1093/sleep/zsab185,34291808.0,neurosci,False,,
10.1007/s00401-021-02348-6,34292399.0,neurosci,True,1.0,99.0
10.1016/j.neunet.2021.07.021,34343775.0,neurosci,False,,
10.1523/jneurosci.1294-21.2021,34301832.0,neurosci,False,,
10.1212/nxi.0000000000001047,34301819.0,neurosci,False,,
10.1523/jneurosci.1205-21.2021,34301833.0,neurosci,False,,
10.1007/s12975-021-00930-4,34292517.0,neurosci,False,,
10.1007/s13311-021-01090-x,34296393.0,neurosci,True,1.0,99.0
10.1212/nxi.0000000000001036,34301818.0,neurosci,False,,
10.1016/j.neuroimage.2021.118426,34303796.0,neurosci,False,,
10.1111/ene.15029,34293217.0,neurosci,False,,
10.3389/fncel.2021.672022,34366788.0,neurosci,True,1.0,99.0
10.1016/j.neuroimage.2021.118329,34302968.0,neurosci,False,,
10.1111/ene.15033,34293828.0,neurosci,False,,
10.1038/s41386-021-01106-2,34294875.0,neurosci,False,,
10.1111/ene.15034,34293224.0,neurosci,False,,
10.1038/s41562-021-01167-9,34294902.0,neurosci,False,,
10.1016/j.neuroimage.2021.118410,34303797.0,neurosci,False,,
10.1016/j.neunet.2021.07.018,34343780.0,neurosci,False,,
10.3389/fnagi.2021.685863,34366826.0,neurosci,False,,
10.3389/fnagi.2021.678525,34366824.0,neurosci,False,,
10.1038/s41386-021-01111-5,34294874.0,neurosci,False,,
10.1111/ene.15030,34293826.0,neurosci,False,,
10.1038/s41531-021-00209-3,34294724.0,neurosci,False,,
10.1111/ene.15032,34293824.0,neurosci,False,,
10.3389/fncel.2021.703407,34366789.0,neurosci,False,,
10.1111/ene.15031,34296504.0,neurosci,False,,
10.3389/fnagi.2021.679412,34366825.0,neurosci,False,,
10.1016/j.neuron.2021.06.021,34297915.0,neurosci,False,,
10.1016/j.neuron.2021.06.020,34297916.0,neurosci,False,,
10.1016/j.neunet.2021.07.022,34343776.0,neurosci,False,,
10.1111/ene.15009,34292643.0,neurosci,False,,
10.1038/s41593-021-00887-5,34294919.0,neurosci,True,1.0,99.0
10.1016/j.dcn.2021.100994,34332330.0,neurosci,False,,
10.1016/j.neuron.2021.06.023,34297914.0,neurosci,False,,
10.3389/fnagi.2021.699024,34366828.0,neurosci,False,,
10.1038/s41562-021-01143-3,34294901.0,neurosci,False,,
10.1038/s41593-021-00890-w,34294918.0,neurosci,False,,
10.3389/fnmol.2021.661993,34447296.0,neurosci,True,1.0,99.0
10.1186/s10194-021-01290-y,34294048.0,neurosci,False,,
10.1186/s10194-021-01291-x,34294026.0,neurosci,False,,
10.1093/brain/awab280,34293093.0,neurosci,False,,
10.1111/ene.15010,34233060.0,neurosci,False,,
10.1002/ana.26153,34227697.0,neurosci,False,,
10.1093/cercor/bhab189,34291294.0,neurosci,False,,
10.1016/j.biopsych.2021.06.004,34303518.0,neurosci,False,,
10.1111/ene.14825,34291531.0,neurosci,False,,
10.1523/jneurosci.twij.41.29.2021,,neurosci,False,,
10.1523/jneurosci.3129-20.2021,34290082.0,neurosci,True,1.0,99.0
10.1523/jneurosci.0531-21.2021,,neurosci,False,,
10.1523/jneurosci.0476-21.2021,34290084.0,neurosci,True,1.0,99.0
10.1523/jneurosci.0388-21.2021,34290083.0,neurosci,True,1.0,99.0
10.1523/jneurosci.0353-21.2021,34290080.0,neurosci,False,,
10.1523/jneurosci.0347-21.2021,34290081.0,neurosci,True,1.0,99.0
10.1016/j.pneurobio.2021.102123,34302896.0,neurosci,True,1.0,99.0
10.1016/j.neuron.2021.06.028,34293295.0,neurosci,False,,
10.1016/j.neuroimage.2021.118420,34302966.0,neurosci,False,,
10.1016/j.neuroimage.2021.118419,34302967.0,neurosci,False,,
10.1016/j.neuroimage.2021.118417,34298083.0,neurosci,False,,
10.1016/j.neuroimage.2021.118416,34298084.0,neurosci,False,,
10.1016/j.neunet.2021.07.020,34343774.0,neurosci,False,,
10.1016/j.neunet.2021.07.015,34352492.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.022,34302863.0,neurosci,False,,
10.1016/j.nbd.2021.105452,34298087.0,neurosci,True,1.0,99.0
10.1016/j.nbd.2021.105451,34298088.0,neurosci,False,,
10.1016/j.jpain.2021.07.001,34298161.0,neurosci,False,,
10.1016/j.jpain.2021.06.013,34302956.0,neurosci,False,,
10.1016/j.dcn.2021.100993,34311329.0,neurosci,False,,
10.1016/j.dcn.2021.100992,34329806.0,neurosci,False,,
10.1016/j.brs.2021.07.005,34298198.0,neurosci,False,,
10.1016/j.biopsych.2021.07.013,34561027.0,neurosci,False,,
10.1016/j.biopsych.2021.07.012,34602240.0,neurosci,False,,
10.1016/j.bbi.2021.07.013,34298097.0,neurosci,False,,
10.1016/j.bbi.2021.07.012,34298096.0,neurosci,False,,
10.1016/j.bbi.2021.07.010,34302965.0,neurosci,False,,
10.1016/j.bbi.2021.07.008,34298095.0,neurosci,False,,
10.1007/s13311-021-01093-8,34291431.0,neurosci,True,1.0,99.0
10.1007/s12559-021-09905-x,,neurosci,False,,
10.1007/s12559-021-09892-z,,neurosci,False,,
10.3389/fncel.2021.714070,34366792.0,neurosci,True,1.0,99.0
10.1038/s41380-021-01215-w,34290368.0,neurosci,False,,
10.3389/fnagi.2021.712545,34366831.0,neurosci,False,,
10.1038/s41380-021-01227-6,34290367.0,neurosci,True,1.0,99.0
10.3389/fnagi.2021.710075,34366829.0,neurosci,False,,
10.1002/glia.24063,34288126.0,neurosci,True,1.0,99.0
10.1038/s41380-021-01220-z,34290371.0,neurosci,False,,
10.1038/s41380-021-01231-w,34290369.0,neurosci,False,,
10.1038/s41531-021-00202-w,34290246.0,neurosci,False,,
10.3389/fnagi.2021.676899,34366823.0,neurosci,False,,
10.3389/fnagi.2021.688587,34366827.0,neurosci,True,1.0,99.0
10.1038/s41562-021-01174-w,34290394.0,neurosci,False,,
10.1038/s41380-021-01224-9,34290370.0,neurosci,False,,
10.1111/ene.15028,34288285.0,neurosci,False,,
10.1002/glia.24061,34288120.0,neurosci,True,1.0,99.0
10.1016/j.neuron.2021.06.026,34293296.0,neurosci,False,,
10.1111/ene.15027,34288268.0,neurosci,False,,
10.1186/s10194-021-01265-z,34289806.0,neurosci,False,,
10.1186/s12987-021-00262-3,34289858.0,neurosci,False,,
10.1186/s13024-021-00467-y,34289882.0,neurosci,False,,
10.1186/s40478-021-01225-3,34289895.0,neurosci,False,,
10.1016/j.ynstr.2021.100369,34368410.0,neurosci,True,1.0,99.0
10.1088/1741-2552/ac123f,34233305.0,neurosci,False,,
10.1088/1741-2552/ac115c,34225263.0,neurosci,False,,
10.1093/cercor/bhab206,34289027.0,neurosci,False,,
10.1093/cercor/bhab200,34289019.0,neurosci,False,,
10.1093/cercor/bhab195,34289029.0,neurosci,False,,
10.1093/cercor/bhab167,34289039.0,neurosci,False,,
10.1093/cercor/bhab131,34289021.0,neurosci,False,,
10.1111/nan.12749,34288034.0,neurosci,True,1.0,99.0
10.1212/nxi.0000000000001045,34285095.0,neurosci,False,,
10.1212/nxi.0000000000001044,34285094.0,neurosci,False,,
10.1212/nxi.0000000000001042,34285093.0,neurosci,False,,
10.1212/nxi.0000000000001040,34285092.0,neurosci,False,,
10.1186/s12974-021-02207-x,34284798.0,neurosci,True,1.0,99.0
10.1093/brain/awab274,34289020.0,neurosci,False,,
10.1016/j.neuroimage.2021.118414,34298082.0,neurosci,False,,
10.1007/s12035-021-02489-5,34283400.0,neurosci,True,1.0,99.0
10.1007/s00401-021-02341-z,34283254.0,neurosci,True,1.0,99.0
10.1093/sleep/zsab163,34283244.0,neurosci,False,,
10.1093/sleep/zsab183,34283220.0,neurosci,False,,
10.1177/03331024211029236,34282633.0,neurosci,False,,
10.1038/s41386-021-01103-5,34285370.0,neurosci,False,,
10.1038/s41386-021-01088-1,34285367.0,neurosci,False,,
10.1016/j.neuroimage.2021.118415,34298081.0,neurosci,False,,
10.1038/s41380-021-01225-8,34285346.0,neurosci,False,,
10.1016/j.neuroimage.2021.118411,34293464.0,neurosci,False,,
10.1016/j.brs.2021.07.007,34293513.0,neurosci,False,,
10.1038/s41386-021-01099-y,34285369.0,neurosci,False,,
10.1038/s41531-021-00201-x,34285243.0,neurosci,True,1.0,99.0
10.1038/s41386-021-01083-6,34285368.0,neurosci,False,,
10.1016/j.neuroimage.2021.118413,34293463.0,neurosci,False,,
10.1016/j.neuroimage.2021.118412,34298085.0,neurosci,False,,
10.3389/fncel.2021.674030,34354570.0,neurosci,False,,
10.3389/fnagi.2021.683412,34354580.0,neurosci,False,,
10.1038/s41386-021-01089-0,34285373.0,neurosci,False,,
10.1038/s41380-021-01233-8,34285347.0,neurosci,False,,
10.1038/s41562-021-01175-9,34285391.0,neurosci,False,,
10.1038/s41386-021-01102-6,34285371.0,neurosci,False,,
10.1111/ene.15026,34288284.0,neurosci,False,,
10.1038/s41386-021-01096-1,34285372.0,neurosci,False,,
10.1016/j.neuroimage.2021.118409,34293465.0,neurosci,False,,
10.1038/s41380-021-01223-w,34285348.0,neurosci,False,,
10.1093/brain/awab259,34283886.0,neurosci,False,,
10.1093/brain/awab211,34282442.0,neurosci,False,,
10.1097/j.pain.0000000000002403,34252909.0,neurosci,False,,
10.1002/ana.26159,34240440.0,neurosci,False,,
10.1002/ana.26161,34231244.0,neurosci,False,,
10.1088/1741-2552/ac115d,34225257.0,neurosci,False,,
10.1002/ana.26154,34216397.0,neurosci,False,,
10.1111/ene.15005,34216082.0,neurosci,False,,
10.1097/j.pain.0000000000002400,34294665.0,neurosci,False,,
10.1097/j.pain.0000000000002414,34294664.0,neurosci,False,,
10.1097/j.pain.0000000000002413,34294663.0,neurosci,False,,
10.1093/brain/awab229,34291284.0,neurosci,False,,
10.1523/jneurosci.2329-20.2021,34281991.0,neurosci,False,,
10.1523/jneurosci.0921-21.2021,34281990.0,neurosci,False,,
10.1186/s12974-021-02212-0,34281564.0,neurosci,False,,
10.1016/j.brs.2021.07.008,34293512.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.019,34293402.0,neurosci,False,,
10.1016/j.biopsych.2021.07.010,34482949.0,neurosci,False,,
10.1016/j.neuron.2021.06.015,34473953.0,neurosci,False,,
10.1186/s40478-021-01226-2,34281628.0,neurosci,False,,
10.1186/s40478-021-01228-0,34281622.0,neurosci,False,,
10.1007/s12035-021-02492-w,34279772.0,neurosci,False,,
10.1007/s12035-021-02487-7,34279771.0,neurosci,False,,
10.1177/0271678x211029049,34279146.0,neurosci,False,,
10.1093/brain/awab228,34279032.0,neurosci,False,,
10.1038/s41386-021-01069-4,34276051.0,neurosci,False,,
10.3389/fncel.2021.687306,34349623.0,neurosci,False,,
10.3389/fnagi.2021.706834,34349636.0,neurosci,False,,
10.1111/bpa.13006,34286899.0,neurosci,True,1.0,99.0
10.3389/fnmol.2021.701977,34349621.0,neurosci,False,,
10.1111/bpa.12961,34286902.0,neurosci,False,,
10.3389/fnmol.2021.714768,34349622.0,neurosci,False,,
10.1038/s41531-021-00204-8,34282148.0,neurosci,False,,
10.3389/fncel.2021.708181,34349625.0,neurosci,False,,
10.3389/fnagi.2021.690383,34349633.0,neurosci,False,,
10.1038/s41380-021-01234-7,34282265.0,neurosci,False,,
10.3389/fnagi.2021.691230,34349634.0,neurosci,False,,
10.1111/jnc.15478,34278578.0,neurosci,False,,
10.1038/s41593-021-00909-2,34282335.0,neurosci,False,,
10.3389/fnagi.2021.693787,34349635.0,neurosci,False,,
10.1007/s12035-021-02446-2,34278533.0,neurosci,True,1.0,99.0
10.3389/fnagi.2021.675739,34381350.0,neurosci,False,,
10.3389/fncel.2021.695479,34349624.0,neurosci,False,,
10.1186/s10194-021-01276-w,34281500.0,neurosci,False,,
10.1186/s10194-021-01294-8,34281498.0,neurosci,False,,
10.1038/s41380-021-01222-x,34282264.0,neurosci,False,,
10.1038/s41380-021-01221-y,34282263.0,neurosci,False,,
10.1186/s13024-021-00469-w,34281568.0,neurosci,False,,
10.1088/1741-2552/ac123e,34233315.0,neurosci,False,,
10.1002/ana.26163,34231919.0,neurosci,False,,
10.1002/ana.26157,34219268.0,neurosci,False,,
10.1088/1741-2552/ac0f4a,34181592.0,neurosci,False,,
10.1088/1741-2552/ac0f49,34181590.0,neurosci,False,,
10.1088/1741-2552/ac0f4b,34181581.0,neurosci,False,,
10.1093/cercor/bhab191,34274966.0,neurosci,False,,
10.1177/03331024211028965,34275353.0,neurosci,False,,
10.1177/03331024211028959,34275352.0,neurosci,False,,
10.1177/03331024211024153,34275351.0,neurosci,False,,
10.1177/03331024211029234,34275350.0,neurosci,False,,
10.1007/s12035-021-02494-8,34275087.0,neurosci,False,,
10.1007/s00401-021-02340-0,34274995.0,neurosci,True,1.0,99.0
10.1186/s12974-021-02209-9,34275493.0,neurosci,True,1.0,99.0
10.1186/s12974-021-02211-1,34275478.0,neurosci,True,1.0,99.0
10.1186/s12974-021-02167-2,34275474.0,neurosci,True,1.0,99.0
10.1007/s12035-021-02477-9,34275100.0,neurosci,False,,
10.1016/j.neunet.2021.07.014,34343781.0,neurosci,True,0.0,21.0
10.1016/j.pneurobio.2021.102122,34284000.0,neurosci,True,1.0,99.0
10.1111/ene.15001,34189813.0,neurosci,False,,
10.1111/ene.15000,34189814.0,neurosci,False,,
10.1093/brain/awab277,34273160.0,neurosci,False,,
10.1093/sleep/zsab181,34272952.0,neurosci,False,,
10.1007/s12035-021-02471-1,34273104.0,neurosci,True,1.0,99.0
10.1186/s10194-021-01267-x,34273947.0,neurosci,False,,
10.1186/s40478-021-01227-1,34274026.0,neurosci,False,,
10.1186/s10194-021-01289-5,34273945.0,neurosci,False,,
10.1186/s12974-021-02196-x,34273987.0,neurosci,False,,
10.1186/s13195-021-00874-9,34274005.0,neurosci,False,,
10.1093/brain/awab276,34273156.0,neurosci,False,,
10.1186/s10194-021-01264-0,34273952.0,neurosci,False,,
10.1007/s12559-021-09901-1,34306241.0,neurosci,False,,
10.1186/s12974-021-02195-y,34273979.0,neurosci,False,,
10.1093/cercor/bhab250,34274965.0,neurosci,False,,
10.1093/brain/awab267,34273149.0,neurosci,False,,
10.1111/jnc.15477,34273187.0,neurosci,True,0.0,23.0
10.1016/j.neubiorev.2021.07.020,34284063.0,neurosci,False,,
10.1016/j.bbi.2021.07.003,34284114.0,neurosci,False,,
10.1016/j.neuroimage.2021.118386,34280528.0,neurosci,False,,
10.1016/j.neunet.2021.07.017,34388438.0,neurosci,False,,
10.1016/j.neuroimage.2021.118407,34280527.0,neurosci,False,,
10.1016/j.jpain.2021.06.015,34280570.0,neurosci,False,,
10.1016/j.brs.2021.07.006,34284167.0,neurosci,False,,
10.1016/j.jpain.2021.06.016,34280571.0,neurosci,False,,
10.1016/j.jpain.2021.06.014,34280572.0,neurosci,False,,
10.1016/j.neuroimage.2021.118408,34284108.0,neurosci,False,,
10.1002/glia.24059,34272903.0,neurosci,True,0.0,22.0
10.1111/nan.12748,34273111.0,neurosci,True,1.0,99.0
10.1002/ana.26162,34231918.0,neurosci,False,,
10.1002/ana.26158,34219266.0,neurosci,False,,
10.1002/ana.26156,34216034.0,neurosci,False,,
10.1093/cercor/bhab219,34274974.0,neurosci,False,,
10.1093/cercor/bhab177,34274967.0,neurosci,False,,
10.1097/j.pain.0000000000002412,34285152.0,neurosci,False,,
10.1523/jneurosci.2678-20.2021,34272314.0,neurosci,True,1.0,99.0
10.1523/jneurosci.0901-21.2021,34272313.0,neurosci,False,,
10.1523/jneurosci.0900-21.2021,34272312.0,neurosci,False,,
10.1093/sleep/zsab176,34270768.0,neurosci,False,,
10.1093/brain/awab271,34270682.0,neurosci,False,,
10.1177/03331024211024161,34266288.0,neurosci,False,,
10.1016/j.neuroimage.2021.118405,34280529.0,neurosci,False,,
10.1093/sleep/zsab182,34272566.0,neurosci,False,,
10.1016/j.neuroimage.2021.118404,34280526.0,neurosci,False,,
10.1007/s00401-021-02345-9,34272583.0,neurosci,True,1.0,99.0
10.1007/s12035-021-02442-6,34269964.0,neurosci,True,1.0,99.0
10.1186/s40035-021-00248-z,34266501.0,neurosci,False,,
10.1093/sleep/zsab179,34270777.0,neurosci,False,,
10.1186/s13195-021-00867-8,34271969.0,neurosci,False,,
10.1007/s12559-021-09914-w,,neurosci,False,,
10.1007/s12035-021-02467-x,34272687.0,neurosci,True,1.0,99.0
10.1016/j.neubiorev.2021.07.016,34280427.0,neurosci,False,,
10.1016/j.bpsc.2021.06.015,34274517.0,neurosci,False,,
10.1016/j.neuroimage.2021.118402,34274419.0,neurosci,False,,
10.1111/bpa.13005,34269494.0,neurosci,True,1.0,99.0
10.1038/s41380-021-01205-y,34272489.0,neurosci,False,,
10.1038/s41380-021-01208-9,34272488.0,neurosci,False,,
10.1016/j.neubiorev.2021.07.015,34280428.0,neurosci,False,,
10.1038/s41531-021-00206-6,34272400.0,neurosci,False,,
10.1016/j.nbd.2021.105448,34280523.0,neurosci,False,,
10.1016/j.ynstr.2021.100368,34355050.0,neurosci,False,,
10.1016/j.bbi.2021.07.009,34280516.0,neurosci,False,,
10.3389/fncel.2021.714204,34335195.0,neurosci,False,,
10.3389/fncel.2021.704344,34335194.0,neurosci,False,,
10.3389/fnmol.2021.689495,34335181.0,neurosci,False,,
10.1016/j.neuroimage.2021.118403,34280525.0,neurosci,False,,
10.1016/j.brs.2021.07.004,34280583.0,neurosci,False,,
10.3389/fnagi.2021.664581,34335225.0,neurosci,False,,
10.1016/j.nbd.2021.105446,34280524.0,neurosci,False,,
10.1002/glia.24060,34270117.0,neurosci,True,1.0,99.0
10.1016/j.nbd.2021.105449,34274460.0,neurosci,False,,
10.1038/s41380-021-01206-x,34272490.0,neurosci,False,,
10.3389/fnagi.2021.692865,34335231.0,neurosci,False,,
10.1038/s41531-021-00205-7,34272398.0,neurosci,False,,
10.1038/s41380-021-01226-7,34272487.0,neurosci,False,,
10.1038/s41386-021-01094-3,34272471.0,neurosci,False,,
10.1016/j.nbd.2021.105447,34274461.0,neurosci,False,,
10.1093/brain/awab270,,neurosci,False,,
10.1002/ana.26160,34231246.0,neurosci,False,,
10.1111/ene.15007,34224184.0,neurosci,False,,
10.3233/jpd-212545,34219671.0,neurosci,False,,
10.1002/ana.26149,34180075.0,neurosci,False,,
10.1111/ene.14997,34176187.0,neurosci,False,,
10.3233/jpd-212537,34151856.0,neurosci,False,,
10.1111/jnc.15457,34143505.0,neurosci,True,1.0,99.0
10.1093/cercor/bhab217,34265849.0,neurosci,False,,
10.1093/cercor/bhab194,34265850.0,neurosci,False,,
